"TimeStamp","Date","Participant","Gender","Condition","Block","Time.ms.","GridTilePosition","Radius","IconCenterX","IconCenterY","TouchX","TouchY","InsideCircle"
1512521370220,"6 Dec. 2017 11:49:30 am","P01","M","Urban-Indoor","B01",564,6,270,270,924,292.675781,918,"True"
1512521370707,"6 Dec. 2017 11:49:30 am","P01","M","Urban-Indoor","B01",487,3,270,270,616,288.193359,620.741333,"True"
1512521371207,"6 Dec. 2017 11:49:31 am","P01","M","Urban-Indoor","B01",498,9,270,270,1232,280.019531,1271.90625,"True"
1512521371778,"6 Dec. 2017 11:49:31 am","P01","M","Urban-Indoor","B01",571,0,270,270,308,313.505859,348,"True"
1512521372347,"6 Dec. 2017 11:49:32 am","P01","M","Urban-Indoor","B01",567,12,270,270,1540,317.724609,1498.3125,"True"
1512521372861,"6 Dec. 2017 11:49:32 am","P01","M","Urban-Indoor","B01",513,10,270,540,1232,523.639893,1153.78125,"True"
1512521373467,"6 Dec. 2017 11:49:33 am","P01","M","Urban-Indoor","B01",605,0,270,270,308,256.816406,401.4375,"True"
1512521373991,"6 Dec. 2017 11:49:33 am","P01","M","Urban-Indoor","B01",523,6,270,270,924,323.789062,982.6875,"True"
1512521374481,"6 Dec. 2017 11:49:34 am","P01","M","Urban-Indoor","B01",490,3,270,270,616,288.193359,585.65625,"True"
1512521374983,"6 Dec. 2017 11:49:34 am","P01","M","Urban-Indoor","B01",499,10,270,540,1232,577.177734,1289.25,"True"
1512521375578,"6 Dec. 2017 11:49:35 am","P01","M","Urban-Indoor","B01",595,1,270,540,308,532.089844,335.578125,"True"
1512521376166,"6 Dec. 2017 11:49:36 am","P01","M","Urban-Indoor","B01",587,14,270,810,1540,789.697266,1526.90625,"True"
1512521376803,"6 Dec. 2017 11:49:36 am","P01","M","Urban-Indoor","B01",636,14,270,810,1540,832.412109,1527.375,"True"
1512521377367,"6 Dec. 2017 11:49:37 am","P01","M","Urban-Indoor","B01",563,14,270,810,1540,804.582581,1491.15332,"True"
1512521377959,"6 Dec. 2017 11:49:37 am","P01","M","Urban-Indoor","B01",591,3,270,270,616,326.689453,665.8125,"True"
1512521378525,"6 Dec. 2017 11:49:38 am","P01","M","Urban-Indoor","B01",564,12,270,270,1540,274.746094,1544.25,"True"
1512521379085,"6 Dec. 2017 11:49:39 am","P01","M","Urban-Indoor","B01",560,14,270,810,1540,839.003906,1521.28125,"True"
1512521379630,"6 Dec. 2017 11:49:39 am","P01","M","Urban-Indoor","B01",544,3,270,270,616,316.138733,600.201294,"True"
1512521380097,"6 Dec. 2017 11:49:40 am","P01","M","Urban-Indoor","B01",465,7,270,540,924,532.353516,967.21875,"True"
1512521380634,"6 Dec. 2017 11:49:40 am","P01","M","Urban-Indoor","B01",537,2,270,810,308,864.580078,285.373383,"True"
1512521381191,"6 Dec. 2017 11:49:41 am","P01","M","Urban-Indoor","B01",555,0,270,270,308,300.849609,243.46875,"True"
1512521381660,"6 Dec. 2017 11:49:41 am","P01","M","Urban-Indoor","B01",468,6,270,270,924,284.238281,994.875,"True"
1512521382127,"6 Dec. 2017 11:49:42 am","P01","M","Urban-Indoor","B01",466,3,270,270,616,295.811523,598.413208,"True"
1512521382708,"6 Dec. 2017 11:49:42 am","P01","M","Urban-Indoor","B01",580,13,270,540,1540,554.501953,1499.25,"True"
1512521383204,"6 Dec. 2017 11:49:43 am","P01","M","Urban-Indoor","B01",495,13,270,540,1540,577.177734,1452.84375,"True"
1512521383754,"6 Dec. 2017 11:49:43 am","P01","M","Urban-Indoor","B01",549,14,270,810,1540,821.865234,1517.53125,"True"
1512521384199,"6 Dec. 2017 11:49:44 am","P01","M","Urban-Indoor","B01",444,11,270,810,1232,780.205078,1244.25,"True"
1512521384687,"6 Dec. 2017 11:49:44 am","P01","M","Urban-Indoor","B01",487,4,270,540,616,605.654297,648.46875,"True"
1512521385150,"6 Dec. 2017 11:49:45 am","P01","M","Urban-Indoor","B01",461,11,270,810,1232,767.285156,1188,"True"
1512521385711,"6 Dec. 2017 11:49:45 am","P01","M","Urban-Indoor","B01",562,0,270,270,308,373.356018,461.452393,"True"
1512521386276,"6 Dec. 2017 11:49:46 am","P01","M","Urban-Indoor","B01",563,2,270,810,308,801.298828,344.71875,"True"
1512521386823,"6 Dec. 2017 11:49:46 am","P01","M","Urban-Indoor","B01",546,2,270,810,308,796.552734,350.8125,"True"
1512521387429,"6 Dec. 2017 11:49:47 am","P01","M","Urban-Indoor","B01",605,0,270,270,308,286.611328,318.46875,"True"
1512521388035,"6 Dec. 2017 11:49:48 am","P01","M","Urban-Indoor","B01",605,8,270,810,924,829.775391,973.3125,"True"
1512521746516,"6 Dec. 2017 11:55:46 am","P01","M","Urban-Outdoor","B01",1145,5,135,405,462,415.283203,491.90625,"True"
1512521747082,"6 Dec. 2017 11:55:47 am","P01","M","Urban-Outdoor","B01",565,22,135,675,1694,705.585937,1681.125,"True"
1512521747601,"6 Dec. 2017 11:55:47 am","P01","M","Urban-Outdoor","B01",518,5,135,405,462,404.736328,500.8125,"True"
1512521748108,"6 Dec. 2017 11:55:48 am","P01","M","Urban-Outdoor","B01",506,17,135,405,1386,407.636719,1383.9375,"True"
1512521748547,"6 Dec. 2017 11:55:48 am","P01","M","Urban-Outdoor","B01",439,14,135,675,1078,686.620544,1173.9375,"True"
1512521749103,"6 Dec. 2017 11:55:49 am","P01","M","Urban-Outdoor","B01",554,8,135,135,770,180.878906,743.625,"True"
1512521749710,"6 Dec. 2017 11:55:49 am","P01","M","Urban-Outdoor","B01",606,23,135,945,1694,972.949219,1708.185425,"True"
1512521750280,"6 Dec. 2017 11:55:50 am","P01","M","Urban-Outdoor","B01",568,8,135,135,770,148.710937,811.59375,"True"
1512521750793,"6 Dec. 2017 11:55:50 am","P01","M","Urban-Outdoor","B01",513,22,135,675,1694,689.501953,1683.470093,"True"
1512521751308,"6 Dec. 2017 11:55:51 am","P01","M","Urban-Outdoor","B01",514,19,135,945,1386,971.367187,1405.96875,"True"
1512521751815,"6 Dec. 2017 11:55:51 am","P01","M","Urban-Outdoor","B01",506,10,135,675,770,711.650391,778.78125,"True"
1512521752429,"6 Dec. 2017 11:55:52 am","P01","M","Urban-Outdoor","B01",613,23,135,945,1694,981.386719,1661.90625,"True"
1512521752967,"6 Dec. 2017 11:55:52 am","P01","M","Urban-Outdoor","B01",537,9,135,405,770,384.697266,792.84375,"True"
1512521753516,"6 Dec. 2017 11:55:53 am","P01","M","Urban-Outdoor","B01",547,20,135,135,1694,222.011719,1673.15625,"True"
1512521754133,"6 Dec. 2017 11:55:54 am","P01","M","Urban-Outdoor","B01",617,3,135,945,154,928.125,160.03125,"True"
1512521754725,"6 Dec. 2017 11:55:54 am","P01","M","Urban-Outdoor","B01",590,7,135,945,462,933.398437,515.34375,"True"
1512521755265,"6 Dec. 2017 11:55:55 am","P01","M","Urban-Outdoor","B01",539,18,135,675,1386,735.644531,1417.6875,"True"
1512521755724,"6 Dec. 2017 11:55:55 am","P01","M","Urban-Outdoor","B01",459,10,135,675,770,677.961029,786.857788,"True"
1512521756328,"6 Dec. 2017 11:55:56 am","P01","M","Urban-Outdoor","B01",603,22,135,675,1694,689.765625,1697.53125,"True"
1512521756996,"6 Dec. 2017 11:55:56 am","P01","M","Urban-Outdoor","B01",666,0,135,135,154,124.189453,136.59375,"True"
1512521757534,"6 Dec. 2017 11:55:57 am","P01","M","Urban-Outdoor","B01",537,16,135,135,1386,178.242187,1381.125,"True"
1512521758031,"6 Dec. 2017 11:55:58 am","P01","M","Urban-Outdoor","B01",496,13,135,405,1078,437.392578,1122.375,"True"
1512521758519,"6 Dec. 2017 11:55:58 am","P01","M","Urban-Outdoor","B01",487,8,135,135,770,199.335937,749.25,"True"
1512521759149,"6 Dec. 2017 11:55:59 am","P01","M","Urban-Outdoor","B01",628,7,135,945,462,920.478516,534.5625,"True"
1512521759655,"6 Dec. 2017 11:55:59 am","P01","M","Urban-Outdoor","B01",506,10,135,675,770,705.116425,772.738892,"True"
1512521760164,"6 Dec. 2017 11:56:00 am","P01","M","Urban-Outdoor","B01",507,6,135,675,462,723.515625,496.125,"True"
1512521760697,"6 Dec. 2017 11:56:00 am","P01","M","Urban-Outdoor","B01",533,18,135,675,1386,652.587891,1333.078125,"True"
1512521761110,"6 Dec. 2017 11:56:01 am","P01","M","Urban-Outdoor","B01",411,14,135,675,1078,677.373047,1023.9375,"True"
1512521761596,"6 Dec. 2017 11:56:01 am","P01","M","Urban-Outdoor","B01",486,17,135,405,1386,438.010559,1423.3125,"True"
1512521762152,"6 Dec. 2017 11:56:02 am","P01","M","Urban-Outdoor","B01",555,7,135,945,462,880.415237,489.5625,"True"
1512521762743,"6 Dec. 2017 11:56:02 am","P01","M","Urban-Outdoor","B01",590,18,135,675,1386,732.875977,1385.578125,"True"
1512521763364,"6 Dec. 2017 11:56:03 am","P01","M","Urban-Outdoor","B01",619,12,135,135,1078,158.862305,1086.75,"True"
1512521763897,"6 Dec. 2017 11:56:03 am","P01","M","Urban-Outdoor","B01",533,15,135,945,1078,919.425873,1110.188721,"True"
1512521764463,"6 Dec. 2017 11:56:04 am","P01","M","Urban-Outdoor","B01",565,23,135,945,1694,931.683762,1632.061523,"True"
1512521765136,"6 Dec. 2017 11:56:05 am","P01","M","Urban-Outdoor","B01",673,2,135,675,154,707.167969,200.8125,"True"
1512521765755,"6 Dec. 2017 11:56:05 am","P01","M","Urban-Outdoor","B01",616,7,135,945,462,967.675781,493.3125,"True"
1512521766264,"6 Dec. 2017 11:56:06 am","P01","M","Urban-Outdoor","B01",508,5,135,405,462,465.380859,490.96875,"True"
1512521766746,"6 Dec. 2017 11:56:06 am","P01","M","Urban-Outdoor","B01",480,17,135,405,1386,389.179687,1402.6875,"True"
1512521767266,"6 Dec. 2017 11:56:07 am","P01","M","Urban-Outdoor","B01",519,7,135,945,462,905.185547,489.328125,"True"
1512521767755,"6 Dec. 2017 11:56:07 am","P01","M","Urban-Outdoor","B01",489,5,135,405,462,435.585937,437.53125,"True"
1512521768215,"6 Dec. 2017 11:56:08 am","P01","M","Urban-Outdoor","B01",459,13,135,405,1078,406.845703,1123.3125,"True"
1512521769047,"6 Dec. 2017 11:56:09 am","P01","M","Urban-Outdoor","B01",831,18,135,675,1386,728.261719,1384.40625,"True"
1512521769605,"6 Dec. 2017 11:56:09 am","P01","M","Urban-Outdoor","B01",557,9,135,405,770,441.123047,780.65625,"True"
1512521770156,"6 Dec. 2017 11:56:10 am","P01","M","Urban-Outdoor","B01",550,20,135,135,1694,205.532227,1668.234375,"True"
1512521770636,"6 Dec. 2017 11:56:10 am","P01","M","Urban-Outdoor","B01",479,12,135,135,1078,167.431641,1092.375,"True"
1512521771184,"6 Dec. 2017 11:56:11 am","P01","M","Urban-Outdoor","B01",547,18,135,675,1386,693.193359,1358.625,"True"
1512521771740,"6 Dec. 2017 11:56:11 am","P01","M","Urban-Outdoor","B01",554,4,135,135,462,187.734375,504.5625,"True"
1512521772279,"6 Dec. 2017 11:56:12 am","P01","M","Urban-Outdoor","B01",539,0,135,135,154,179.033203,182.53125,"True"
1512521772815,"6 Dec. 2017 11:56:12 am","P01","M","Urban-Outdoor","B01",535,18,135,675,1386,732.744141,1398.46875,"True"
1512521773340,"6 Dec. 2017 11:56:13 am","P01","M","Urban-Outdoor","B01",524,11,135,945,770,898.59375,747.84375,"True"
1512521773810,"6 Dec. 2017 11:56:13 am","P01","M","Urban-Outdoor","B01",469,15,135,945,1078,960.820312,1040.8125,"True"
1512521774417,"6 Dec. 2017 11:56:14 am","P01","M","Urban-Outdoor","B01",606,2,135,675,154,665.244141,222.375,"True"
1512521775061,"6 Dec. 2017 11:56:15 am","P01","M","Urban-Outdoor","B01",642,23,135,945,1694,972.158203,1667.0625,"True"
1512521775502,"6 Dec. 2017 11:56:15 am","P01","M","Urban-Outdoor","B01",441,14,135,675,1078,710.859375,1031.90625,"True"
1512521775940,"6 Dec. 2017 11:56:15 am","P01","M","Urban-Outdoor","B01",437,13,135,405,1078,414.755859,1124.25,"True"
1512521776438,"6 Dec. 2017 11:56:16 am","P01","M","Urban-Outdoor","B01",497,5,135,405,462,405.791016,486.75,"True"
1512521777092,"6 Dec. 2017 11:56:17 am","P01","M","Urban-Outdoor","B01",652,23,135,945,1694,927.597656,1624.40625,"True"
1512521777582,"6 Dec. 2017 11:56:17 am","P01","M","Urban-Outdoor","B01",489,9,135,405,770,437.695312,760.65094,"True"
1512521778121,"6 Dec. 2017 11:56:18 am","P01","M","Urban-Outdoor","B01",538,15,135,945,1078,960.820312,1060.03125,"True"
1512521778578,"6 Dec. 2017 11:56:18 am","P01","M","Urban-Outdoor","B01",456,10,135,675,770,728.789062,756.75,"True"
1512521779023,"6 Dec. 2017 11:56:19 am","P01","M","Urban-Outdoor","B01",443,11,135,945,770,960.462769,782.163147,"True"
1512521779464,"6 Dec. 2017 11:56:19 am","P01","M","Urban-Outdoor","B01",441,6,135,675,462,715.605469,481.828125,"True"
1512521779937,"6 Dec. 2017 11:56:19 am","P01","M","Urban-Outdoor","B01",472,5,135,405,462,372.568359,493.3125,"True"
1512521780491,"6 Dec. 2017 11:56:20 am","P01","M","Urban-Outdoor","B01",553,11,135,945,770,960.820312,800.8125,"True"
1512521781077,"6 Dec. 2017 11:56:21 am","P01","M","Urban-Outdoor","B01",585,23,135,945,1694,918.369141,1578,"True"
1512521781602,"6 Dec. 2017 11:56:21 am","P01","M","Urban-Outdoor","B01",524,17,135,405,1386,487.822998,1427.615234,"True"
1512521782150,"6 Dec. 2017 11:56:22 am","P01","M","Urban-Outdoor","B01",546,19,135,945,1386,990.087891,1355.34375,"True"
1512521782750,"6 Dec. 2017 11:56:22 am","P01","M","Urban-Outdoor","B01",600,4,135,135,462,171.650391,517.21875,"True"
1512521783290,"6 Dec. 2017 11:56:23 am","P01","M","Urban-Outdoor","B01",539,1,135,405,154,428.203125,156.28125,"True"
1512521783788,"6 Dec. 2017 11:56:23 am","P01","M","Urban-Outdoor","B01",497,9,135,405,770,492.802734,747.375,"True"
1512521784400,"6 Dec. 2017 11:56:24 am","P01","M","Urban-Outdoor","B01",611,23,135,945,1694,963.720703,1650.1875,"True"
1512521784971,"6 Dec. 2017 11:56:24 am","P01","M","Urban-Outdoor","B01",570,10,135,675,770,719.296875,791.554199,"True"
1512521785448,"6 Dec. 2017 11:56:25 am","P01","M","Urban-Outdoor","B01",476,13,135,405,1078,452.988281,1111.59375,"True"
1512521785946,"6 Dec. 2017 11:56:25 am","P01","M","Urban-Outdoor","B01",497,16,135,135,1386,182.988281,1450.96875,"True"
1512521786496,"6 Dec. 2017 11:56:26 am","P01","M","Urban-Outdoor","B01",548,11,135,945,770,902.021484,755.34375,"True"
1512521786921,"6 Dec. 2017 11:56:26 am","P01","M","Urban-Outdoor","B01",425,11,135,945,770,913.623047,821.4375,"True"
1512521787506,"6 Dec. 2017 11:56:27 am","P01","M","Urban-Outdoor","B01",584,21,135,405,1694,436.904297,1640.8125,"True"
1512521788048,"6 Dec. 2017 11:56:28 am","P01","M","Urban-Outdoor","B01",540,3,270,270,616,263.935547,588.46875,"True"
1512521788528,"6 Dec. 2017 11:56:28 am","P01","M","Urban-Outdoor","B01",479,13,270,540,1540,607.236328,1543.78125,"True"
1512521789034,"6 Dec. 2017 11:56:29 am","P01","M","Urban-Outdoor","B01",505,12,270,270,1540,255.234375,1515.65625,"True"
1512521789501,"6 Dec. 2017 11:56:29 am","P01","M","Urban-Outdoor","B01",467,13,270,540,1540,587.988281,1533,"True"
1512521789996,"6 Dec. 2017 11:56:29 am","P01","M","Urban-Outdoor","B01",493,11,270,810,1232,821.980347,1231.125,"True"
1512521790481,"6 Dec. 2017 11:56:30 am","P01","M","Urban-Outdoor","B01",485,13,270,540,1540,524.443359,1564.40625,"True"
1512521790913,"6 Dec. 2017 11:56:30 am","P01","M","Urban-Outdoor","B01",431,10,270,540,1232,590.625,1218,"True"
1512521791402,"6 Dec. 2017 11:56:31 am","P01","M","Urban-Outdoor","B01",488,4,270,540,616,606.181641,647.53125,"True"
1512521791928,"6 Dec. 2017 11:56:31 am","P01","M","Urban-Outdoor","B01",524,12,270,270,1540,307.441406,1484.71875,"True"
1512521792463,"6 Dec. 2017 11:56:32 am","P01","M","Urban-Outdoor","B01",535,14,270,810,1540,804.199219,1539.09375,"True"
1512521793086,"6 Dec. 2017 11:56:33 am","P01","M","Urban-Outdoor","B01",622,0,270,270,308,272.636719,387.375,"True"
1512521793597,"6 Dec. 2017 11:56:33 am","P01","M","Urban-Outdoor","B01",509,6,270,270,924,308.496094,902.0625,"True"
1512521794036,"6 Dec. 2017 11:56:34 am","P01","M","Urban-Outdoor","B01",438,9,270,270,1232,305.859375,1267.6875,"True"
1512521794503,"6 Dec. 2017 11:56:34 am","P01","M","Urban-Outdoor","B01",466,10,270,540,1232,586.629211,1237.146362,"True"
1512521795094,"6 Dec. 2017 11:56:35 am","P01","M","Urban-Outdoor","B01",590,1,270,540,308,561.09375,372.84375,"True"
1512521795652,"6 Dec. 2017 11:56:35 am","P01","M","Urban-Outdoor","B01",558,14,270,810,1540,785.214844,1539.5625,"True"
1512521796146,"6 Dec. 2017 11:56:36 am","P01","M","Urban-Outdoor","B01",493,5,270,810,616,793.652344,623.625,"True"
1512521796635,"6 Dec. 2017 11:56:36 am","P01","M","Urban-Outdoor","B01",488,11,270,810,1232,835.3125,1244.71875,"True"
1512521797183,"6 Dec. 2017 11:56:37 am","P01","M","Urban-Outdoor","B01",547,12,270,270,1540,309.491455,1541.90625,"True"
1512521797672,"6 Dec. 2017 11:56:37 am","P01","M","Urban-Outdoor","B01",488,5,270,810,616,812.109375,653.15625,"True"
1512521798153,"6 Dec. 2017 11:56:38 am","P01","M","Urban-Outdoor","B01",479,5,270,810,616,747.246094,718.3125,"True"
1512521798723,"6 Dec. 2017 11:56:38 am","P01","M","Urban-Outdoor","B01",569,14,270,810,1540,796.816406,1525.03125,"True"
1512521799280,"6 Dec. 2017 11:56:39 am","P01","M","Urban-Outdoor","B01",557,3,270,270,616,310.341797,596.90625,"True"
1512521799762,"6 Dec. 2017 11:56:39 am","P01","M","Urban-Outdoor","B01",481,9,270,270,1232,282.65625,1263,"True"
1512521800317,"6 Dec. 2017 11:56:40 am","P01","M","Urban-Outdoor","B01",554,11,270,810,1232,792.772583,1170.498535,"True"
1512521800863,"6 Dec. 2017 11:56:40 am","P01","M","Urban-Outdoor","B01",545,11,270,810,1232,810.527344,1202.765625,"True"
1512521801415,"6 Dec. 2017 11:56:41 am","P01","M","Urban-Outdoor","B01",551,2,270,810,308,803.144531,325.5,"True"
1512521801891,"6 Dec. 2017 11:56:41 am","P01","M","Urban-Outdoor","B01",475,11,270,810,1232,749.882812,1324.875,"True"
1512521802259,"6 Dec. 2017 11:56:42 am","P01","M","Urban-Outdoor","B01",367,11,270,810,1232,847.177734,1201.125,"True"
1512521802786,"6 Dec. 2017 11:56:42 am","P01","M","Urban-Outdoor","B01",526,1,270,540,308,550.810547,365.34375,"True"
1512521803242,"6 Dec. 2017 11:56:43 am","P01","M","Urban-Outdoor","B01",454,8,270,810,924,786.005859,980.34375,"True"
1512521803708,"6 Dec. 2017 11:56:43 am","P01","M","Urban-Outdoor","B01",466,4,270,540,616,529.453125,592.21875,"True"
1512521804157,"6 Dec. 2017 11:56:44 am","P01","M","Urban-Outdoor","B01",448,5,270,810,616,811.582031,670.5,"True"
1512521804595,"6 Dec. 2017 11:56:44 am","P01","M","Urban-Outdoor","B01",437,5,270,810,616,850.869141,651.75,"True"
1512521805073,"6 Dec. 2017 11:56:45 am","P01","M","Urban-Outdoor","B01",477,1,270,540,308,551.337891,316.59375,"True"
1512521805511,"6 Dec. 2017 11:56:45 am","P01","M","Urban-Outdoor","B01",437,8,270,810,924,859.833984,929.953125,"True"
1512521805998,"6 Dec. 2017 11:56:45 am","P01","M","Urban-Outdoor","B01",485,3,270,270,616,347.516541,645.890686,"True"
1512521806507,"6 Dec. 2017 11:56:46 am","P01","M","Urban-Outdoor","B01",509,0,270,270,308,318.779297,370.03125,"True"
1512521807006,"6 Dec. 2017 11:56:47 am","P01","M","Urban-Outdoor","B01",498,3,270,270,616,291.09375,674.71875,"True"
1512521807525,"6 Dec. 2017 11:56:47 am","P01","M","Urban-Outdoor","B01",518,5,270,810,616,810,642.84375,"True"
1512521808023,"6 Dec. 2017 11:56:48 am","P01","M","Urban-Outdoor","B01",497,2,270,810,308,837.586975,268.964691,"True"
1512521808591,"6 Dec. 2017 11:56:48 am","P01","M","Urban-Outdoor","B01",567,14,270,810,1540,828.454987,1508.467529,"True"
1512521809128,"6 Dec. 2017 11:56:49 am","P01","M","Urban-Outdoor","B01",535,12,270,270,1540,286.875,1469.71875,"True"
1512521809601,"6 Dec. 2017 11:56:49 am","P01","M","Urban-Outdoor","B01",472,12,270,270,1540,350.15625,1566.984375,"True"
1512521810159,"6 Dec. 2017 11:56:50 am","P01","M","Urban-Outdoor","B01",557,8,270,810,924,823.183594,905.8125,"True"
1512521810652,"6 Dec. 2017 11:56:50 am","P01","M","Urban-Outdoor","B01",492,14,270,810,1540,788.470306,1503.306274,"True"
1512521811161,"6 Dec. 2017 11:56:51 am","P01","M","Urban-Outdoor","B01",508,12,270,270,1540,351.738281,1514.71875,"True"
1512521811741,"6 Dec. 2017 11:56:51 am","P01","M","Urban-Outdoor","B01",579,1,270,540,308,678.164062,285.65625,"True"
1512521812300,"6 Dec. 2017 11:56:52 am","P01","M","Urban-Outdoor","B01",558,3,270,270,616,267.890625,611.4375,"True"
1512521812871,"6 Dec. 2017 11:56:52 am","P01","M","Urban-Outdoor","B01",570,3,270,270,616,276.855469,632.0625,"True"
1512521813357,"6 Dec. 2017 11:56:53 am","P01","M","Urban-Outdoor","B01",483,7,270,540,924,557.402344,917.0625,"True"
