"TimeStamp","Date","Participant","Session","Group","Condition","Block","Time.ms.","GridTilePosition","Radius","IconCenterX","IconCenterY","TouchX","TouchY","InsideCircle","Thumb","ActiveFingerTemp"
1454677746972,"5 Feb 2016 15:09:06","P22","Thumb","Fem","Warm","B02",617,1,135,405,153,383,177,"True",24.85,24.85
1454677747565,"5 Feb 2016 15:09:07","P22","Thumb","Fem","Warm","B02",593,10,135,675,768,709,770,"True",24.9,24.9
1454677748061,"5 Feb 2016 15:09:08","P22","Thumb","Fem","Warm","B02",495,5,135,405,461,396,443,"True",24.95,24.95
1454677748644,"5 Feb 2016 15:09:08","P22","Thumb","Fem","Warm","B02",582,12,135,135,1076,167,1065,"True",24.95,24.95
1454677749182,"5 Feb 2016 15:09:09","P22","Thumb","Fem","Warm","B02",538,2,135,675,153,649,127,"True",24.95,24.95
1454677749720,"5 Feb 2016 15:09:09","P22","Thumb","Fem","Warm","B02",538,13,135,405,1076,364.370361,1177.172852,"True",24.95,24.95
1454677750459,"5 Feb 2016 15:09:10","P22","Thumb","Fem","Warm","B02",737,23,135,945,1691,949.825256,1646.087402,"True",25,25
1454677751085,"5 Feb 2016 15:09:11","P22","Thumb","Fem","Warm","B02",626,22,135,675,1691,673,1667,"True",25,25
1454677751834,"5 Feb 2016 15:09:11","P22","Thumb","Fem","Warm","B02",748,1,135,405,153,362,160,"True",25,25
1454677752395,"5 Feb 2016 15:09:12","P22","Thumb","Fem","Warm","B02",560,13,135,405,1076,419,1158,"True",25.05,25.05
1454677752989,"5 Feb 2016 15:09:12","P22","Thumb","Fem","Warm","B02",594,2,135,675,153,671,170,"True",25.05,25.05
1454677753550,"5 Feb 2016 15:09:13","P22","Thumb","Fem","Warm","B02",561,7,135,945,461,938,461,"True",25.05,25.05
1454677754253,"5 Feb 2016 15:09:14","P22","Thumb","Fem","Warm","B02",703,15,135,945,1076,912,1175,"True",25.1,25.1
1454677754890,"5 Feb 2016 15:09:14","P22","Thumb","Fem","Warm","B02",638,2,135,675,153,652.914551,128,"True",25.1,25.1
1454677755409,"5 Feb 2016 15:09:15","P22","Thumb","Fem","Warm","B02",517,11,135,945,768,911,819,"True",25.1,25.1
1454677756026,"5 Feb 2016 15:09:16","P22","Thumb","Fem","Warm","B02",616,15,135,945,1076,948,1045,"True",25.1,25.1
1454677756563,"5 Feb 2016 15:09:16","P22","Thumb","Fem","Warm","B02",537,15,135,945,1076,914,1136,"True",25.1,25.1
1454677757630,"5 Feb 2016 15:09:17","P22","Thumb","Fem","Warm","B02",1067,20,135,135,1691,194,1589,"True",25.1,25.1
1454677758359,"5 Feb 2016 15:09:18","P22","Thumb","Fem","Warm","B02",729,20,135,135,1691,208.403778,1590,"True",25.15,25.15
1454677759072,"5 Feb 2016 15:09:19","P22","Thumb","Fem","Warm","B02",712,12,135,135,1076,161.251572,1123.496826,"True",25.15,25.15
1454677759621,"5 Feb 2016 15:09:19","P22","Thumb","Fem","Warm","B02",549,6,135,675,461,710.827148,479,"True",25.15,25.15
1454677760283,"5 Feb 2016 15:09:20","P22","Thumb","Fem","Warm","B02",662,22,135,675,1691,677,1702,"True",25.15,25.15
1454677760877,"5 Feb 2016 15:09:20","P22","Thumb","Fem","Warm","B02",593,5,135,405,461,370,486,"True",25.15,25.15
1454677761592,"5 Feb 2016 15:09:21","P22","Thumb","Fem","Warm","B02",715,16,135,135,1383,179,1416,"True",25.2,25.2
1454677762141,"5 Feb 2016 15:09:22","P22","Thumb","Fem","Warm","B02",548,6,135,675,461,671,466,"True",25.2,25.2
1454677763098,"5 Feb 2016 15:09:23","P22","Thumb","Fem","Warm","B02",956,0,135,135,153,111,178,"True",25.2,25.2
1454677763978,"5 Feb 2016 15:09:23","P22","Thumb","Fem","Warm","B02",879,16,135,135,1383,168,1359,"True",25.2,25.2
1454677764669,"5 Feb 2016 15:09:24","P22","Thumb","Fem","Warm","B02",690,19,135,945,1383,903,1429,"True",25.2,25.2
1454677765441,"5 Feb 2016 15:09:25","P22","Thumb","Fem","Warm","B02",772,0,135,135,153,113,155,"True",25.2,25.2
1454677766143,"5 Feb 2016 15:09:26","P22","Thumb","Fem","Warm","B02",702,0,135,135,153,162,169,"True",25.2,25.2
1454677766770,"5 Feb 2016 15:09:26","P22","Thumb","Fem","Warm","B02",627,18,135,675,1383,677.845642,1406.845581,"True",25.2,25.2
1454677767310,"5 Feb 2016 15:09:27","P22","Thumb","Fem","Warm","B02",539,5,135,405,461,409,422,"True",25.2,25.2
1454677767859,"5 Feb 2016 15:09:27","P22","Thumb","Fem","Warm","B02",549,5,135,405,461,412,452,"True",25.2,25.2
1454677768617,"5 Feb 2016 15:09:28","P22","Thumb","Fem","Warm","B02",758,0,135,135,153,124.906013,141,"True",25.25,25.25
1454677769563,"5 Feb 2016 15:09:29","P22","Thumb","Fem","Warm","B02",946,23,135,945,1691,933,1690,"True",25.25,25.25
1454677770465,"5 Feb 2016 15:09:30","P22","Thumb","Fem","Warm","B02",901,21,135,405,1691,381.53653,1609.845459,"True",25.25,25.25
1454677771014,"5 Feb 2016 15:09:31","P22","Thumb","Fem","Warm","B02",549,13,135,405,1076,348,1099,"True",25.3,25.3
1454677771510,"5 Feb 2016 15:09:31","P22","Thumb","Fem","Warm","B02",495,9,135,405,768,447,733,"True",25.3,25.3
1454677772137,"5 Feb 2016 15:09:32","P22","Thumb","Fem","Warm","B02",627,13,135,405,1076,410,1065,"True",25.3,25.3
1454677772786,"5 Feb 2016 15:09:32","P22","Thumb","Fem","Warm","B02",647,19,135,945,1383,906,1422,"True",25.3,25.3
1454677773436,"5 Feb 2016 15:09:33","P22","Thumb","Fem","Warm","B02",650,22,135,675,1691,646,1630,"True",25.35,25.35
1454677774062,"5 Feb 2016 15:09:34","P22","Thumb","Fem","Warm","B02",626,8,135,135,768,126.382446,818.617554,"True",25.35,25.35
1454677774677,"5 Feb 2016 15:09:34","P22","Thumb","Fem","Warm","B02",615,8,135,135,768,129,746,"True",25.35,25.35
1454677778064,"5 Feb 2016 15:09:38","P22","Thumb","Fem","Warm","B02",3385,20,135,135,1691,223.776245,1685.10498,"True",25.4,25.4
1454677778758,"5 Feb 2016 15:09:38","P22","Thumb","Fem","Warm","B02",693,17,135,405,1383,404,1363,"True",25.4,25.4
1454677779770,"5 Feb 2016 15:09:39","P22","Thumb","Fem","Warm","B02",1011,0,135,135,153,154,206,"True",25.45,25.45
1454677780506,"5 Feb 2016 15:09:40","P22","Thumb","Fem","Warm","B02",736,11,135,945,768,945,794,"True",25.45,25.45
1454677781122,"5 Feb 2016 15:09:41","P22","Thumb","Fem","Warm","B02",616,10,135,675,768,705,739,"True",25.45,25.45
1454677781792,"5 Feb 2016 15:09:41","P22","Thumb","Fem","Warm","B02",670,3,135,945,153,918,160.660004,"True",25.45,25.45
1454677782333,"5 Feb 2016 15:09:42","P22","Thumb","Fem","Warm","B02",541,5,135,405,461,406,432,"True",25.5,25.5
1454677782893,"5 Feb 2016 15:09:42","P22","Thumb","Fem","Warm","B02",560,13,135,405,1076,406,1082,"True",25.5,25.5
1454677783487,"5 Feb 2016 15:09:43","P22","Thumb","Fem","Warm","B02",593,10,135,675,768,681,793,"True",25.5,25.5
1454677784167,"5 Feb 2016 15:09:44","P22","Thumb","Fem","Warm","B02",680,11,135,945,768,938,752,"True",25.5,25.5
1454677784784,"5 Feb 2016 15:09:44","P22","Thumb","Fem","Warm","B02",615,19,135,945,1383,915,1383,"True",25.5,25.5
1454677785609,"5 Feb 2016 15:09:45","P22","Thumb","Fem","Warm","B02",825,0,135,135,153,101,223,"True",25.5,25.5
1454677786236,"5 Feb 2016 15:09:46","P22","Thumb","Fem","Warm","B02",627,2,135,675,153,697,176,"True",25.55,25.55
1454677786785,"5 Feb 2016 15:09:46","P22","Thumb","Fem","Warm","B02",549,1,135,405,153,362,176,"True",25.55,25.55
1454677787379,"5 Feb 2016 15:09:47","P22","Thumb","Fem","Warm","B02",594,2,135,675,153,653,131,"True",25.55,25.55
1454677788083,"5 Feb 2016 15:09:48","P22","Thumb","Fem","Warm","B02",704,23,135,945,1691,875,1695,"True",25.55,25.55
1454677788621,"5 Feb 2016 15:09:48","P22","Thumb","Fem","Warm","B02",538,6,135,675,461,691,467,"True",25.55,25.55
1454677789183,"5 Feb 2016 15:09:49","P22","Thumb","Fem","Warm","B02",561,9,135,405,768,391,796,"True",25.6,25.6
1454677789721,"5 Feb 2016 15:09:49","P22","Thumb","Fem","Warm","B02",538,6,135,675,461,720,453,"True",25.6,25.6
1454677790391,"5 Feb 2016 15:09:50","P22","Thumb","Fem","Warm","B02",670,0,135,135,153,143.0177,179.9646,"True",25.6,25.6
1454677790986,"5 Feb 2016 15:09:50","P22","Thumb","Fem","Warm","B02",596,13,135,405,1076,459,1074,"True",25.6,25.6
1454677791668,"5 Feb 2016 15:09:51","P22","Thumb","Fem","Warm","B02",681,23,135,945,1691,897,1669,"True",25.65,25.65
1454677792270,"5 Feb 2016 15:09:52","P22","Thumb","Fem","Warm","B02",602,19,135,945,1383,903.685852,1377.285278,"True",25.65,25.65
1454677792865,"5 Feb 2016 15:09:52","P22","Thumb","Fem","Warm","B02",594,16,135,135,1383,147,1417,"True",25.65,25.65
1454677793483,"5 Feb 2016 15:09:53","P22","Thumb","Fem","Warm","B02",616,15,135,945,1076,893,1151,"True",25.65,25.65
1454677794020,"5 Feb 2016 15:09:54","P22","Thumb","Fem","Warm","B02",538,11,135,945,768,907,785,"True",25.65,25.65
1454677794536,"5 Feb 2016 15:09:54","P22","Thumb","Fem","Warm","B02",516,8,135,135,768,115.314217,738,"True",25.65,25.65
1454677795077,"5 Feb 2016 15:09:55","P22","Thumb","Fem","Warm","B02",541,9,135,405,768,441,777,"True",25.65,25.65
1454677795594,"5 Feb 2016 15:09:55","P22","Thumb","Fem","Warm","B02",516,7,135,945,461,928,500,"True",25.65,25.65
1454677796165,"5 Feb 2016 15:09:56","P22","Thumb","Fem","Warm","B02",572,13,135,405,1076,388,1047,"True",25.7,25.7
1454677796814,"5 Feb 2016 15:09:56","P22","Thumb","Fem","Warm","B02",649,21,135,405,1691,421,1680,"True",25.7,25.7
1454677797397,"5 Feb 2016 15:09:57","P22","Thumb","Fem","Warm","B02",581,21,135,405,1691,392,1682,"True",25.7,25.7
1454677798122,"5 Feb 2016 15:09:58","P22","Thumb","Fem","Warm","B02",725,15,135,945,1076,921.727478,1094.688232,"True",25.7,25.7
1454677798672,"5 Feb 2016 15:09:58","P22","Thumb","Fem","Warm","B02",549,17,135,405,1383,343.060913,1406.695435,"True",25.7,25.7
1454677799343,"5 Feb 2016 15:09:59","P22","Thumb","Fem","Warm","B02",669,15,135,945,1076,924,1120,"True",25.75,25.75
1454677799882,"5 Feb 2016 15:09:59","P22","Thumb","Fem","Warm","B02",540,8,135,135,768,140,762,"True",25.75,25.75
1454677800443,"5 Feb 2016 15:10:00","P22","Thumb","Fem","Warm","B02",559,12,135,135,1076,155,1153,"True",25.75,25.75
1454677801113,"5 Feb 2016 15:10:01","P22","Thumb","Fem","Warm","B02",671,22,135,675,1691,683,1718,"True",25.75,25.75
1454677801674,"5 Feb 2016 15:10:01","P22","Thumb","Fem","Warm","B02",560,18,135,675,1383,679,1326,"True",25.75,25.75
1454677802191,"5 Feb 2016 15:10:02","P22","Thumb","Fem","Warm","B02",516,13,135,405,1076,381,1027,"True",25.75,25.75
1454677802784,"5 Feb 2016 15:10:02","P22","Thumb","Fem","Warm","B02",593,10,135,675,768,668.035034,773,"True",25.75,25.75
1454677803489,"5 Feb 2016 15:10:03","P22","Thumb","Fem","Warm","B02",704,22,135,675,1691,673,1706,"True",25.75,25.75
1454677803994,"5 Feb 2016 15:10:03","P22","Thumb","Fem","Warm","B02",505,18,135,675,1383,636,1315,"True",25.75,25.75
1454677804588,"5 Feb 2016 15:10:04","P22","Thumb","Fem","Warm","B02",593,22,135,675,1691,680,1736,"True",25.8,25.8
1454677805291,"5 Feb 2016 15:10:05","P22","Thumb","Fem","Warm","B02",703,4,135,135,461,159,460,"True",25.8,25.8
1454678039321,"5 Feb 2016 15:13:59","P22","Thumb","Fem","Warm","B03",775,14,135,675,1076,695,1063,"True",29.5,29.5
1454678039967,"5 Feb 2016 15:13:59","P22","Thumb","Fem","Warm","B03",646,4,135,135,461,133,468,"True",29.5,29.5
1454678040550,"5 Feb 2016 15:14:00","P22","Thumb","Fem","Warm","B03",583,17,135,405,1383,455,1389,"True",29.5,29.5
1454678041176,"5 Feb 2016 15:14:01","P22","Thumb","Fem","Warm","B03",625,7,135,945,461,946,438,"True",29.5,29.5
1454678041725,"5 Feb 2016 15:14:01","P22","Thumb","Fem","Warm","B03",548,14,135,675,1076,678,1085,"True",29.5,29.5
1454678042341,"5 Feb 2016 15:14:02","P22","Thumb","Fem","Warm","B03",615,1,135,405,153,375,162.993973,"True",29.5,29.5
1454678042866,"5 Feb 2016 15:14:02","P22","Thumb","Fem","Warm","B03",525,8,135,135,768,135,769,"True",29.5,29.5
1454678043603,"5 Feb 2016 15:14:03","P22","Thumb","Fem","Warm","B03",735,23,135,945,1691,901.083496,1684.937378,"True",29.5,29.5
1454678044448,"5 Feb 2016 15:14:04","P22","Thumb","Fem","Warm","B03",844,20,135,135,1691,159,1584,"True",29.55,29.55
1454678045053,"5 Feb 2016 15:14:05","P22","Thumb","Fem","Warm","B03",605,10,135,675,768,726,749,"True",29.55,29.55
1454678045579,"5 Feb 2016 15:14:05","P22","Thumb","Fem","Warm","B03",526,12,135,135,1076,150.311768,1109,"True",29.55,29.55
1454678046219,"5 Feb 2016 15:14:06","P22","Thumb","Fem","Warm","B03",640,12,135,135,1076,160,1047,"True",29.6,29.6
1454678046811,"5 Feb 2016 15:14:06","P22","Thumb","Fem","Warm","B03",591,5,135,405,461,405,489.938049,"True",29.6,29.6
1454678047711,"5 Feb 2016 15:14:07","P22","Thumb","Fem","Warm","B03",899,0,135,135,153,153.926743,219.382172,"True",29.6,29.6
1454678048545,"5 Feb 2016 15:14:08","P22","Thumb","Fem","Warm","B03",833,14,135,675,1076,694.08905,1090,"True",29.6,29.6
1454678049195,"5 Feb 2016 15:14:09","P22","Thumb","Fem","Warm","B03",650,8,135,135,768,125.070442,775.929565,"True",29.65,29.65
1454678049798,"5 Feb 2016 15:14:09","P22","Thumb","Fem","Warm","B03",603,9,135,405,768,414,761,"True",29.65,29.65
1454678050370,"5 Feb 2016 15:14:10","P22","Thumb","Fem","Warm","B03",572,5,135,405,461,397,463,"True",29.65,29.65
1454678050964,"5 Feb 2016 15:14:10","P22","Thumb","Fem","Warm","B03",592,6,135,675,461,674,450,"True",29.65,29.65
1454678051533,"5 Feb 2016 15:14:11","P22","Thumb","Fem","Warm","B03",569,8,135,135,768,145,764,"True",29.65,29.65
1454678052259,"5 Feb 2016 15:14:12","P22","Thumb","Fem","Warm","B03",725,0,135,135,153,168,154,"True",29.7,29.7
1454678052829,"5 Feb 2016 15:14:12","P22","Thumb","Fem","Warm","B03",570,8,135,135,768,106,767,"True",29.7,29.7
1454678053390,"5 Feb 2016 15:14:13","P22","Thumb","Fem","Warm","B03",559,1,135,405,153,391,145,"True",29.7,29.7
1454678054005,"5 Feb 2016 15:14:14","P22","Thumb","Fem","Warm","B03",615,2,135,675,153,683,125,"True",29.7,29.7
1454678054708,"5 Feb 2016 15:14:14","P22","Thumb","Fem","Warm","B03",702,16,135,135,1383,148,1289,"True",29.7,29.7
1454678055313,"5 Feb 2016 15:14:15","P22","Thumb","Fem","Warm","B03",604,5,135,405,461,425,483,"True",29.7,29.7
1454678055883,"5 Feb 2016 15:14:15","P22","Thumb","Fem","Warm","B03",569,6,135,675,461,737.90509,454,"True",29.7,29.7
1454678056465,"5 Feb 2016 15:14:16","P22","Thumb","Fem","Warm","B03",582,4,135,135,461,136.507446,478.898499,"True",29.7,29.7
1454678057124,"5 Feb 2016 15:14:17","P22","Thumb","Fem","Warm","B03",658,15,135,945,1076,917,1129,"True",29.7,29.7
1454678057741,"5 Feb 2016 15:14:17","P22","Thumb","Fem","Warm","B03",617,4,135,135,461,119,447,"True",29.7,29.7
1454678058476,"5 Feb 2016 15:14:18","P22","Thumb","Fem","Warm","B03",733,15,135,945,1076,902,1065.656738,"True",29.7,29.7
1454678059047,"5 Feb 2016 15:14:19","P22","Thumb","Fem","Warm","B03",570,7,135,945,461,921,430,"True",29.75,29.75
1454678059619,"5 Feb 2016 15:14:19","P22","Thumb","Fem","Warm","B03",572,12,135,135,1076,138,1068,"True",29.75,29.75
1454678060408,"5 Feb 2016 15:14:20","P22","Thumb","Fem","Warm","B03",788,23,135,945,1691,891,1641.175171,"True",29.75,29.75
1454678060990,"5 Feb 2016 15:14:20","P22","Thumb","Fem","Warm","B03",582,9,135,405,768,373.965271,797,"True",29.75,29.75
1454678061606,"5 Feb 2016 15:14:21","P22","Thumb","Fem","Warm","B03",615,1,135,405,153,396,185.882721,"True",29.75,29.75
1454678062331,"5 Feb 2016 15:14:22","P22","Thumb","Fem","Warm","B03",725,22,135,675,1691,688,1680,"True",29.7,29.7
1454678062836,"5 Feb 2016 15:14:22","P22","Thumb","Fem","Warm","B03",506,10,135,675,768,668,743.526917,"True",29.7,29.7
1454678063430,"5 Feb 2016 15:14:23","P22","Thumb","Fem","Warm","B03",593,4,135,135,461,103,480,"True",29.7,29.7
1454678064023,"5 Feb 2016 15:14:24","P22","Thumb","Fem","Warm","B03",593,18,135,675,1383,662,1442,"True",29.7,29.7
1454678064704,"5 Feb 2016 15:14:24","P22","Thumb","Fem","Warm","B03",680,19,135,945,1383,893,1405,"True",29.7,29.7
1454678065318,"5 Feb 2016 15:14:25","P22","Thumb","Fem","Warm","B03",614,4,135,135,461,145.449707,448.044983,"True",29.7,29.7
1454678065976,"5 Feb 2016 15:14:25","P22","Thumb","Fem","Warm","B03",658,14,135,675,1076,692,1123,"True",29.7,29.7
1454678066625,"5 Feb 2016 15:14:26","P22","Thumb","Fem","Warm","B03",649,0,135,135,153,107,180,"True",29.7,29.7
1454678067229,"5 Feb 2016 15:14:27","P22","Thumb","Fem","Warm","B03",603,2,135,675,153,615,136,"True",29.7,29.7
1454678067844,"5 Feb 2016 15:14:27","P22","Thumb","Fem","Warm","B03",616,1,135,405,153,379,174.282913,"True",29.7,29.7
1454678068426,"5 Feb 2016 15:14:28","P22","Thumb","Fem","Warm","B03",581,12,135,135,1076,140,1107.680054,"True",29.7,29.7
1454678069185,"5 Feb 2016 15:14:29","P22","Thumb","Fem","Warm","B03",758,21,135,405,1691,464,1661,"True",29.7,29.7
1454678069744,"5 Feb 2016 15:14:29","P22","Thumb","Fem","Warm","B03",558,12,135,135,1076,151,1113,"True",29.7,29.7
1454678070348,"5 Feb 2016 15:14:30","P22","Thumb","Fem","Warm","B03",604,2,135,675,153,664,152,"True",29.7,29.7
1454678070854,"5 Feb 2016 15:14:30","P22","Thumb","Fem","Warm","B03",504,13,135,405,1076,394,1120,"True",29.7,29.7
1454678071514,"5 Feb 2016 15:14:31","P22","Thumb","Fem","Warm","B03",659,15,135,945,1076,962,1101,"True",29.7,29.7
1454678071998,"5 Feb 2016 15:14:31","P22","Thumb","Fem","Warm","B03",485,9,135,405,768,365,784,"True",29.7,29.7
1454678072655,"5 Feb 2016 15:14:32","P22","Thumb","Fem","Warm","B03",657,23,135,945,1691,913,1687,"True",29.7,29.7
1454678073194,"5 Feb 2016 15:14:33","P22","Thumb","Fem","Warm","B03",539,9,135,405,768,407,797,"True",29.7,29.7
1454678073819,"5 Feb 2016 15:14:33","P22","Thumb","Fem","Warm","B03",625,15,135,945,1076,934.274292,1048.274292,"True",29.7,29.7
1454678074413,"5 Feb 2016 15:14:34","P22","Thumb","Fem","Warm","B03",594,22,135,675,1691,619,1700,"True",29.7,29.7
1454678074973,"5 Feb 2016 15:14:34","P22","Thumb","Fem","Warm","B03",560,16,135,135,1383,175,1312,"True",29.7,29.7
1454678075664,"5 Feb 2016 15:14:35","P22","Thumb","Fem","Warm","B03",690,2,135,675,153,659,154,"True",29.7,29.7
1454678076390,"5 Feb 2016 15:14:36","P22","Thumb","Fem","Warm","B03",725,20,135,135,1691,195,1632,"True",29.7,29.7
1454678077038,"5 Feb 2016 15:14:37","P22","Thumb","Fem","Warm","B03",647,16,135,135,1383,129,1370,"True",29.7,29.7
1454678077587,"5 Feb 2016 15:14:37","P22","Thumb","Fem","Warm","B03",549,5,135,405,461,415,536,"True",29.7,29.7
1454678078311,"5 Feb 2016 15:14:38","P22","Thumb","Fem","Warm","B03",723,3,135,945,153,881.421021,180,"True",29.7,29.7
1454678078915,"5 Feb 2016 15:14:38","P22","Thumb","Fem","Warm","B03",603,17,135,405,1383,421,1356,"True",29.7,29.7
1454678079433,"5 Feb 2016 15:14:39","P22","Thumb","Fem","Warm","B03",518,6,135,675,461,683,414,"True",29.7,29.7
1454678080057,"5 Feb 2016 15:14:40","P22","Thumb","Fem","Warm","B03",625,3,135,945,153,904.69873,157,"True",29.7,29.7
1454678080760,"5 Feb 2016 15:14:40","P22","Thumb","Fem","Warm","B03",702,23,135,945,1691,879,1716,"True",29.7,29.7
1454678081298,"5 Feb 2016 15:14:41","P22","Thumb","Fem","Warm","B03",538,11,135,945,768,911,782,"True",29.7,29.7
1454591742733,"4 Feb 2016 15:15:42","P23","Thumb","Fem","Cold","B01",1211,23,135,945,1691,968,1645,"True",21.25,21.25
1454591743456,"4 Feb 2016 15:15:43","P23","Thumb","Fem","Cold","B01",723,17,135,405,1383,409.732971,1357.133545,"True",21.2,21.2
1454591744204,"4 Feb 2016 15:15:44","P23","Thumb","Fem","Cold","B01",746,6,135,675,461,679.404236,476.139832,"True",21.15,21.15
1454591744810,"4 Feb 2016 15:15:44","P23","Thumb","Fem","Cold","B01",606,14,135,675,1076,667,1039,"True",21.15,21.15
1454591745547,"4 Feb 2016 15:15:45","P23","Thumb","Fem","Cold","B01",736,23,135,945,1691,906,1649,"True",21.15,21.15
1454591746371,"4 Feb 2016 15:15:46","P23","Thumb","Fem","Cold","B01",823,4,135,135,461,152.151154,460,"True",21.1,21.1
1454591747142,"4 Feb 2016 15:15:47","P23","Thumb","Fem","Cold","B01",770,18,135,675,1383,714,1373,"True",21,21
1454591747724,"4 Feb 2016 15:15:47","P23","Thumb","Fem","Cold","B01",582,10,135,675,768,694,809,"True",21,21
1454591748252,"4 Feb 2016 15:15:48","P23","Thumb","Fem","Cold","B01",527,14,135,675,1076,717.732727,1120.099121,"True",20.95,20.95
1454591748902,"4 Feb 2016 15:15:48","P23","Thumb","Fem","Cold","B01",649,8,135,135,768,182.5,786.5,"True",20.95,20.95
1454591749592,"4 Feb 2016 15:15:49","P23","Thumb","Fem","Cold","B01",689,16,135,135,1383,210,1383,"True",20.9,20.9
1454591750331,"4 Feb 2016 15:15:50","P23","Thumb","Fem","Cold","B01",738,11,135,945,768,934,804,"True",20.8,20.8
1454591751056,"4 Feb 2016 15:15:51","P23","Thumb","Fem","Cold","B01",722,6,135,675,461,673,544,"True",20.75,20.75
1454591751946,"4 Feb 2016 15:15:51","P23","Thumb","Fem","Cold","B01",889,22,135,675,1691,705,1665,"True",20.75,20.75
1454591752608,"4 Feb 2016 15:15:52","P23","Thumb","Fem","Cold","B01",662,3,135,945,153,880,229,"True",20.75,20.75
1454591753366,"4 Feb 2016 15:15:53","P23","Thumb","Fem","Cold","B01",757,1,135,405,153,355,251,"True",20.7,20.7
1454591754354,"4 Feb 2016 15:15:54","P23","Thumb","Fem","Cold","B01",988,21,135,405,1691,436,1692.916382,"True",20.7,20.7
1454591755159,"4 Feb 2016 15:15:55","P23","Thumb","Fem","Cold","B01",804,2,135,675,153,646,196,"True",20.65,20.65
1454591755820,"4 Feb 2016 15:15:55","P23","Thumb","Fem","Cold","B01",660,9,135,405,768,346,886.753906,"True",20.65,20.65
1454591756446,"4 Feb 2016 15:15:56","P23","Thumb","Fem","Cold","B01",626,4,135,135,461,187,495,"True",20.6,20.6
1454591757217,"4 Feb 2016 15:15:57","P23","Thumb","Fem","Cold","B01",769,16,135,135,1383,153,1362,"True",20.55,20.55
1454591757864,"4 Feb 2016 15:15:57","P23","Thumb","Fem","Cold","B01",647,14,135,675,1076,687,1100,"True",20.55,20.55
1454591758512,"4 Feb 2016 15:15:58","P23","Thumb","Fem","Cold","B01",647,18,135,675,1383,708,1381,"True",20.45,20.45
1454591759317,"4 Feb 2016 15:15:59","P23","Thumb","Fem","Cold","B01",804,1,135,405,153,412,164,"True",20.4,20.4
1454591760008,"4 Feb 2016 15:16:00","P23","Thumb","Fem","Cold","B01",691,4,135,135,461,164,461,"True",20.3,20.3
1454591760822,"4 Feb 2016 15:16:00","P23","Thumb","Fem","Cold","B01",813,10,135,675,768,688.977234,771.045532,"True",20.3,20.3
1454591761362,"4 Feb 2016 15:16:01","P23","Thumb","Fem","Cold","B01",538,10,135,675,768,667,785,"True",20.2,20.2
1454591762518,"4 Feb 2016 15:16:02","P23","Thumb","Fem","Cold","B01",1156,20,135,135,1691,211,1596,"True",20.15,20.15
1454591764353,"4 Feb 2016 15:16:04","P23","Thumb","Fem","Cold","B01",1835,20,135,135,1691,222.813171,1631,"True",20.15,20.15
1454591765499,"4 Feb 2016 15:16:05","P23","Thumb","Fem","Cold","B01",1145,18,135,675,1383,700,1367,"True",20.1,20.1
1454591766126,"4 Feb 2016 15:16:06","P23","Thumb","Fem","Cold","B01",627,18,135,675,1383,688,1380,"True",20,20
1454591766905,"4 Feb 2016 15:16:06","P23","Thumb","Fem","Cold","B01",779,8,135,135,768,174,741,"True",20,20
1454591767840,"4 Feb 2016 15:16:07","P23","Thumb","Fem","Cold","B01",933,11,135,945,768,938,777,"True",19.9,19.9
1454591769523,"4 Feb 2016 15:16:09","P23","Thumb","Fem","Cold","B01",1684,0,135,135,153,160.095551,207.904449,"True",19.8,19.8
1454591770547,"4 Feb 2016 15:16:10","P23","Thumb","Fem","Cold","B01",1024,12,135,135,1076,143,1077,"True",19.75,19.75
1454591771330,"4 Feb 2016 15:16:11","P23","Thumb","Fem","Cold","B01",781,5,135,405,461,446,487,"True",19.7,19.7
1454591772229,"4 Feb 2016 15:16:12","P23","Thumb","Fem","Cold","B01",898,15,135,945,1076,940,1075,"True",19.6,19.6
1454591773000,"4 Feb 2016 15:16:13","P23","Thumb","Fem","Cold","B01",769,12,135,135,1076,162,1076,"True",19.65,19.65
1454591773759,"4 Feb 2016 15:16:13","P23","Thumb","Fem","Cold","B01",759,16,135,135,1383,175,1341,"True",19.65,19.65
1454591774662,"4 Feb 2016 15:16:14","P23","Thumb","Fem","Cold","B01",901,19,135,945,1383,984,1409,"True",19.6,19.6
1454591775454,"4 Feb 2016 15:16:15","P23","Thumb","Fem","Cold","B01",792,17,135,405,1383,400,1371,"True",19.6,19.6
1454591776049,"4 Feb 2016 15:16:16","P23","Thumb","Fem","Cold","B01",594,13,135,405,1076,451,1057,"True",19.6,19.6
1454591776697,"4 Feb 2016 15:16:16","P23","Thumb","Fem","Cold","B01",648,12,135,135,1076,160,1074,"True",19.6,19.6
1454591777369,"4 Feb 2016 15:16:17","P23","Thumb","Fem","Cold","B01",670,17,135,405,1383,463,1357,"True",19.55,19.55
1454591778093,"4 Feb 2016 15:16:18","P23","Thumb","Fem","Cold","B01",724,5,135,405,461,465.920715,453,"True",19.55,19.55
1454591779019,"4 Feb 2016 15:16:19","P23","Thumb","Fem","Cold","B01",924,15,135,945,1076,899,1079,"True",19.45,19.45
1454591779624,"4 Feb 2016 15:16:19","P23","Thumb","Fem","Cold","B01",604,15,135,945,1076,971,1106,"True",19.45,19.45
1454591780338,"4 Feb 2016 15:16:20","P23","Thumb","Fem","Cold","B01",715,19,135,945,1383,934,1384,"True",19.35,19.35
